sa2_code_2011,sa2_name,Meter count - 2010 (no.),Meter count - 2011 (no.),Meter count - 2012 (no.),Mean - 2010 (kWh),Mean - 2011 (kWh),Mean - 2012 (kWh),Lowest quintile - 2010 (kWh),Lowest quintile - 2011 (kWh),Lowest quintile - 2012 (kWh),Second quintile - 2010 (kWh),Second quintile - 2011 (kWh),Second quintile - 2012 (kWh),Third quintile - 2010 (kWh),Third quintile - 2011 (kWh),Third quintile - 2012 (kWh),Fourth quintile - 2010 (kWh),Fourth quintile - 2011 (kWh),Fourth quintile - 2012 (kWh),Highest quintile - 2010 (kWh),Highest quintile - 2011 (kWh),Highest quintile - 2012 (kWh),Median - 2010 (kWh),Median - 2011 (kWh),Median - 2012 (kWh),Predominant climate zone (d)
407011148,Victor Harbor,803,1508,2181,4447,4233,4114,1651,1464,1396,2941,2814,2704,4030,3902,3718,5302,5059,4916,8291,7913,7829,4028,3885,3684,6
407011149,Yankalilla,304,597,864,4487,4323,4243,1494,1180,1143,2950,2563,2530,3935,3781,3715,5303,5253,5082,8647,8774,8699,3875,3776,3691,6
407021150,Grant,30,80,193,5371,6031,6237,1121,1536,1987,2884,3610,3844,4698,5251,5525,7621,7584,7483,10531,12173,12219,4595,5348,5461,6
407021151,Kingston - Robe,54,131,277,5542,4751,4711,1425,1354,1053,3415,2882,2604,5099,4360,4094,7234,5798,5769,10164,9189,9950,5193,4387,4035,6
407021152,Millicent,15,119,295,5176,6132,5801,,2545,2541,,4314,4009,,5590,5172,,6999,6635,,11061,10646,5371,5531,5211,6
407021153,Mount Gambier,161,406,850,5560,5480,5118,1878,1718,1849,3232,3179,3275,4533,4501,4464,6284,6380,5904,11680,11546,10100,4629,4608,4468,6
407021154,Naracoorte,42,138,276,7263,6935,6706,3409,2477,2732,4983,4711,4667,6656,6266,6004,8293,8457,7981,12409,12579,12049,6788,6245,6037,6
407021155,Naracoorte Region,11,29,68,6565,5982,6338,,2282,1697,,4427,4720,,5660,6206,,7356,7304,,9568,11419,6034,5680,6337,6
407021156,Penola,18,38,106,7704,6548,6036,,2029,1989,,3472,3527,,4658,5033,,7149,6731,,14629,12588,5133,4908,5146,6
407021157,Tatiara,61,180,373,7662,6503,6327,3759,3084,2765,5467,4576,4387,6609,5811,5547,8932,7548,7269,13092,11495,11612,6581,5731,5582,6
407021158,Wattle Range,24,78,164,5432,5734,5391,3210,2171,1734,4324,4172,3739,5055,5038,4961,5581,6425,6352,8549,10598,10061,5123,4954,4960,6
407031159,Barmera,72,206,450,7287,5681,5605,2067,2026,2023,3780,3886,3824,5072,5297,5071,7462,6732,6770,17486,10347,10336,5228,5231,5080,5
407031160,Berri,44,117,220,6741,5831,5443,2527,2299,2107,3896,3900,3545,5099,4780,4606,6993,6470,6123,14723,11504,10835,5158,4832,4644,5
407031161,Karoonda - Lameroo,34,81,178,5659,5321,5060,2632,2433,2179,4238,4235,3447,5616,5089,4555,6632,6329,5872,8746,8332,9153,5763,5078,4584,6
407031162,Loxton,71,242,473,6270,6110,5611,2139,2435,2213,4183,4346,3897,5738,5501,5136,7779,7045,6753,11162,11133,10016,5808,5566,5102,5
407031163,Loxton Region,31,66,136,6036,5598,5951,902,966,1643,4434,3886,4150,6081,5342,5260,7234,6644,7123,10742,10758,11380,6341,5378,5269,5
407031164,Mannum,136,374,750,4705,4450,4451,1174,1049,1184,2943,2746,2680,4196,4151,4013,5782,5484,5456,9140,8713,8925,4204,4207,4054,5
407031165,Murray Bridge,250,698,1362,5475,4942,4900,2089,1923,1969,3720,3432,3377,4926,4476,4449,6581,5799,5824,10059,9057,8870,4922,4453,4475,6
407031166,Murray Bridge Region,77,169,338,5265,5072,5030,1807,1490,1509,3650,3119,3314,4854,4506,4548,6106,6055,6101,9566,9889,9348,4938,4590,4603,6
407031167,Renmark,35,136,286,6050,5459,5232,2235,2164,2301,3918,3726,3511,5203,4908,4723,6505,6483,6050,12388,9851,9500,5240,4871,4777,5
407031168,Renmark Region,43,134,299,7150,6673,6399,1336,2341,2549,3957,4610,4393,5715,6344,5698,8387,7859,7293,15552,12052,11997,6034,6329,5793,5
407031169,The Coorong,77,242,453,5469,5355,5159,1587,1807,1631,3326,3794,3493,4898,5240,4869,6860,6651,6248,10385,9206,9513,4962,5310,4923,6
407031170,Waikerie,90,419,714,4915,5299,4968,1505,1604,1478,3372,3498,3182,4592,4915,4482,6186,6397,6020,8918,10034,9655,4567,4933,4414,5
502011021,Dawesville - Bouvard,153,356,481,5382,4854,4197,1936,1714,1416,3484,3092,2548,4649,4264,3479,6475,5629,4932,10231,9505,8565,4676,4349,3478,5
502011022,Falcon - Wannanup,145,428,609,4687,4225,3834,2033,1512,1440,3131,2721,2457,4241,3717,3232,5500,4905,4330,8530,8230,7692,4241,3756,3267,5
502011023,Greenfields,558,894,1112,3866,3751,3598,1553,1556,1472,2502,2426,2296,3272,3138,2975,4241,4175,4010,7737,7446,7221,3263,3113,2966,5
502011024,Halls Head - Erskine,462,1048,1499,4199,3737,3813,1171,1027,1320,2377,2140,2235,3422,3101,3145,4889,4508,4535,9090,7890,7820,3399,3098,3130,5
502011025,Mandurah,138,371,482,4119,3613,3379,1276,1383,1266,2407,2279,2104,3460,3022,2733,4753,3877,3733,8575,7452,7025,3445,3018,2707,5
502011026,Mandurah - East,165,410,563,5773,4949,4440,2244,1778,1578,3628,3040,2718,4669,4125,3715,6296,5794,5198,12028,10010,8961,4584,4123,3675,5
502011027,Mandurah - North,215,603,905,5309,4658,4480,1897,1542,1649,3346,2874,2813,4674,4016,3897,6489,5727,5355,10138,9103,8687,4606,4047,3882,5
502011028,Mandurah - South,235,551,814,4406,4326,4057,1763,1684,1603,2835,2676,2563,3783,3638,3458,4981,4937,4715,8670,8654,7934,3778,3574,3463,5
502011029,Pinjarra,367,594,779,4545,4321,4268,1790,1580,1497,2838,2603,2617,3936,3555,3591,5162,4989,5066,8950,8852,8551,3965,3509,3544,5
503011030,City Beach,45,138,193,7085,6690,6266,2123,2103,2201,3733,4166,3974,5275,5870,5308,8787,7682,7438,15507,13435,12282,4912,6002,5333,5
503011031,Claremont (WA),131,199,238,4698,4759,4459,1888,1725,1689,2865,2884,2803,4044,3995,3824,5410,5339,5269,9115,9777,8641,4074,4088,3849,5
503011032,Cottesloe,71,148,186,5372,5239,5651,2052,1831,1968,3350,2999,3013,4436,3980,4187,5981,5699,6146,10663,11529,12750,4431,4022,4178,5
503011033,Floreat,67,188,225,6050,6384,5649,1857,1903,1911,3208,3736,3463,5073,5484,4832,7392,7613,6627,12315,13042,11412,5138,5481,4903,5
503011034,Mosman Park - Peppermint Grove,86,184,237,6431,5664,5577,1717,1399,1541,3115,2846,2779,4910,4157,3970,7569,6401,6399,14377,13405,13071,4950,4226,3895,5
503011035,Nedlands - Dalkeith - Crawley,171,374,443,6637,6540,6223,2263,2193,2054,4112,3857,3644,5758,5476,5073,7685,7738,7229,13175,13376,13056,5793,5514,5016,5
503011036,Swanbourne - Mount Claremont,77,199,306,5807,5469,4716,2070,1963,1589,3567,3471,2709,5310,4509,3865,6822,6329,5474,10957,10983,9860,5360,4496,3897,5
503021037,Kings Park (WA),,,,,,,,,,,,,,,,,,,,,,,,,5
503021038,Mount Hawthorn - Leederville,104,243,288,4576,4508,4345,1412,1531,1543,2764,2771,2660,3908,3863,3678,5620,5589,5286,9027,8708,8499,3973,3785,3645,5
503021039,Mount Lawley - Inglewood,112,296,375,5628,5429,5139,1936,1675,1768,3263,2962,3158,4456,4403,4423,6283,6480,6060,11965,11523,10287,4372,4384,4449,5
503021040,North Perth,52,158,212,4425,4525,4158,1649,1348,1535,2637,2552,2656,3912,3705,3588,5288,5569,5086,8300,9324,7852,4056,3701,3513,5
503021041,Perth City,71,150,181,4331,4569,4375,1299,1622,1589,1967,2599,2473,2670,3427,3476,4780,5021,5171,10499,10178,9034,2591,3337,3408,5
503021042,Subiaco - Shenton Park,136,318,382,5283,5131,4816,1813,1714,1674,3213,3183,2898,4550,4422,4264,6040,6160,5782,10602,10109,9408,4652,4438,4354,5
503021043,Wembley - West Leederville - Glendalough,138,344,429,4812,5014,4669,1515,1521,1563,2563,2887,2814,4056,4138,3926,5405,5961,5593,10374,10512,9412,4006,4117,3894,5
504011044,Bassendean - Eden Hill - Ashfield,167,273,374,4733,4337,4210,1172,1485,1548,2555,2604,2556,3818,3648,3595,5487,5070,5014,10489,8814,8303,3876,3709,3591,5
504011045,Bayswater - Embleton - Bedford,253,649,843,5065,4657,4194,1362,1664,1506,2902,2959,2668,4431,4207,3676,6231,5664,4904,10312,8769,8199,4480,4217,3646,5
504011046,Maylands,92,214,270,5181,4695,4641,1699,1559,1447,3161,2953,2747,4396,4047,3867,6307,5618,5143,10113,9227,10000,4367,4013,3803,5
504011047,Morley,224,615,914,5313,4659,4280,1929,1773,1671,3425,3048,2773,4827,4187,3807,6245,5586,5051,10062,8701,8083,4964,4218,3782,5
504011048,Noranda,100,284,391,6729,5434,4849,3088,2373,1956,4518,3802,3097,5960,4961,4205,7894,6475,5719,12184,9509,9212,5976,4972,4175,5
504021049,Chidlow,50,,,5797,,,2516,,,4175,,,5319,,,7069,,,9905,,,5153,,,5
504021050,Glen Forrest - Darlington,159,213,237,5250,5517,4880,1605,1755,1572,3151,3534,2857,4792,4975,4195,6521,6544,5794,10070,10679,9889,4754,4906,4166,5
504021051,Helena Valley - Koongamia,73,192,253,5921,5346,4983,2610,2041,2049,4202,3447,3260,5538,4564,4420,6732,6163,5782,10277,10405,9337,5676,4565,4344,5
504021052,Malmalling - Reservoir,,,,,,,,,,,,,,,,,,,,,,,,,5
504021053,Mundaring,279,562,737,7505,6514,6085,2517,2292,2245,4593,4127,3909,6479,5701,5335,9112,8009,7360,14733,12395,11543,6413,5659,5313,5
504021054,Swan View - Greenmount - Midvale,186,444,677,5477,5071,4634,1665,1521,1545,3360,3043,2743,4845,4397,3971,7121,6301,5602,10263,10051,9278,4908,4278,3986,5
504031055,Avon Valley National Park,,,,,,,,,,,,,,,,,,,,,,,,,5
504031056,Ballajura,288,701,1014,6195,5718,5280,2545,2422,2132,4110,3890,3527,5521,5154,4678,7523,6731,6275,11202,10358,9770,5536,5139,4663,5
504031057,Beechboro,221,518,803,5639,4968,4627,2121,1891,1843,3658,3268,2975,4974,4314,4062,6913,5862,5432,10423,9471,8800,5023,4276,4054,5
504031058,Bullsbrook,86,173,252,7387,6789,6799,2544,2413,2502,4364,4108,3996,6521,5494,5519,8883,7897,7836,14222,13872,14024,6661,5445,5466,5
504031059,Ellenbrook,443,951,1477,6032,5948,5043,1957,1904,1731,3534,3483,3015,5082,5077,4345,7187,7337,6073,12342,11908,10037,5126,5051,4284,5
504031060,Gidgegannup,76,161,192,7968,7137,6569,3075,2630,2442,5034,4640,4047,6755,6578,5865,10062,8406,7995,14480,13240,12359,6796,6698,5960,5
504031061,Hazelmere - South Guildford,47,129,,5292,4834,,1779,1638,,2965,3160,,4605,4370,,6299,5911,,10330,8967,,4858,4185,,5
504031062,Lockridge - Kiara,101,232,366,4810,4004,3851,1583,1374,1442,3141,2636,2542,4418,3628,3376,5883,4860,4521,8825,7458,7329,4373,3673,3395,5
504031063,Malaga,,,,,,,,,,,,,,,,,,,,,,,,,5
504031064,Melaleuca - Lexia,,,,,,,,,,,,,,,,,,,,,,,,,5
504031065,Middle Swan - Herne Hill,73,147,230,5827,5491,5040,1698,1878,1662,3003,3270,3088,4474,4613,4398,6416,6659,5950,13177,10880,10101,4534,4636,4387,5
504031066,Midland - Guildford,86,181,248,5018,4645,4200,1394,1561,1370,2900,2945,2500,4478,4008,3415,5918,5601,4815,10102,8991,8827,4489,3938,3380,5
504031067,Stratton - Jane Brook,100,222,362,6004,5391,4985,2373,1829,1767,3710,3294,3121,5149,4740,4284,7082,6368,5942,11707,10619,9757,5151,4789,4230,5
504031068,The Vines,101,259,371,8216,7706,7194,3764,3144,3074,5414,5030,4913,7010,6727,6407,9123,9257,8619,15408,14283,12881,7114,6638,6371,5
504031069,Walyunga National Park,,,,,,,,,,,,,,,,,,,,,,,,,5
505011070,Craigie - Beldon,162,376,546,4950,4814,4334,1849,1842,1736,3082,3122,2889,4335,4148,3854,6235,5686,5142,9139,9213,8015,4403,4123,3855,5
505011071,Currambine - Kinross,159,456,663,5994,5333,4942,2605,2260,2069,4315,3799,3499,5387,4824,4636,7212,6300,5906,10344,9438,8577,5461,4797,4596,5
505011072,Duncraig,268,652,822,5773,5654,4722,2359,2360,1835,3965,3812,3092,5333,5111,4186,6839,6787,5673,10296,10168,8804,5393,5081,4153,5
505011073,Greenwood - Warwick,277,680,899,5318,5195,4799,2338,2081,1998,3628,3500,3247,4831,4760,4384,6328,6277,5817,9399,9357,8533,4779,4721,4332,5
505011074,Heathridge - Connolly,139,379,565,6192,5373,4788,2713,2152,1890,3956,3601,3331,5797,5066,4446,7694,6468,5766,10679,9534,8509,5974,5137,4448,5
505011075,Hillarys,141,392,527,5751,5474,5097,2167,2016,1934,3599,3488,3309,5274,4869,4639,6981,6522,6107,10561,10418,9458,5350,4890,4626,5
505011076,Iluka - Burns Beach,65,214,324,7171,6587,6104,2721,2492,2531,4952,4631,4283,6994,5814,5557,8853,7935,7351,12336,11966,10740,7103,5807,5434,5
505011077,Joondalup - Edgewater,209,447,604,5682,4960,4537,2119,2044,1866,3516,3272,3047,4983,4512,4133,6715,5987,5401,10993,8944,8214,4996,4533,4182,5
505011078,Kingsley,254,609,869,5718,5078,4583,2291,2000,1806,3711,3398,3006,5028,4671,4133,6964,6070,5429,10527,9229,8524,5054,4695,4118,5
505011079,Mullaloo - Kallaroo,182,443,578,6193,6063,5353,2495,2410,2135,4146,4094,3639,5203,5356,4814,6979,7227,6393,12010,11180,9751,5172,5317,4791,5
505011080,Ocean Reef,122,341,453,7023,5870,5309,2603,2358,2212,4519,4176,3763,6137,5439,5048,8608,6894,6310,13035,10414,9177,5943,5448,4991,5
505011081,Padbury,166,349,495,5142,4592,4245,2055,1732,1709,3382,3151,2873,4419,4228,3900,6164,5471,5189,9556,8338,7554,4285,4280,3892,5
505011082,Sorrento - Marmion,122,321,422,6205,5579,5151,2312,1995,1919,4064,3654,3434,5793,4995,4734,7560,6476,6221,11110,10697,9403,5852,5055,4732,5
505011083,Woodvale,247,493,663,4377,4693,4605,1081,1412,1501,2110,2728,2775,3613,4093,3995,5502,5887,5569,9493,9305,9158,3660,4133,3932,5
505021084,Balcatta - Hamersley,185,454,620,5406,4980,4507,1988,1953,1722,3311,3163,2858,4668,4319,3964,6437,5835,5226,10625,9595,8765,4635,4284,3919,5
505021085,Balga - Mirrabooka,152,344,563,4659,4353,3754,1743,1645,1382,2925,2848,2411,4088,3821,3390,5725,5129,4540,8699,8281,7024,3980,3852,3375,5
505021086,Dianella,226,606,862,5747,5390,4907,2071,1878,1793,3482,3372,3070,4865,4588,4234,6808,6348,5684,11386,10721,9732,4837,4574,4226,5
505021087,Herdsman,,,,,,,,,,,,,,,,,,,,,,,,,5
505021088,Innaloo - Doubleview,140,324,462,4802,4603,4052,1784,1364,1461,2736,2607,2436,3860,3693,3373,5345,5267,4665,10287,10032,8285,3759,3718,3292,5
505021089,Karrinyup - Gwelup - Carine,254,685,925,5810,5624,5145,2243,2146,1992,3789,3844,3467,5196,5062,4573,7019,6629,6065,10733,10439,9632,5157,5043,4542,5
505021090,Nollamara - Westminster,109,267,383,4134,3529,3239,1391,1278,1217,2604,2245,2065,3721,3047,2786,5044,4188,3802,7783,6834,6295,3793,3042,2753,5
505021091,Osborne Park Industrial,,,,,,,,,,,,,,,,,,,,,,,,,5
505021092,Scarborough,105,239,335,4415,4209,3959,1549,1253,1403,2681,2350,2382,3690,3438,3257,5358,5007,4527,8794,8934,8226,3733,3456,3263,5
505021093,Stirling - Osborne Park,84,291,424,5703,5694,5073,1569,1810,1877,3293,3576,3231,5052,4983,4352,6752,6726,6034,11604,11279,9830,5249,5015,4378,5
505021094,Trigg - North Beach - Watermans Bay,107,222,274,5553,5391,5092,1916,1755,1875,3197,3098,2981,4287,4212,4040,5754,6060,5799,12349,11710,10708,4287,4245,4086,5
505021095,Tuart Hill - Joondanna,71,179,265,3999,3736,3524,1541,1255,1225,2379,2323,2112,3261,3197,2906,4771,4308,4083,7775,7527,7295,3424,3229,2886,5
505021096,Wembley Downs - Churchlands - Woodlands,207,528,623,5292,4942,4577,1995,1626,1728,3137,2758,2743,4437,3991,3795,6398,5822,5326,10389,10471,9266,4585,3966,3768,5
505021097,Yokine - Coolbinia - Menora,105,290,391,5455,5149,4960,2020,1564,1686,3258,2900,2811,4443,4226,4052,6273,6309,5929,11283,10745,10253,4361,4196,4180,5
505031098,Alexander Heights - Koondoola,155,362,568,5422,4994,4624,2317,2104,1934,3646,3331,3054,4777,4528,4210,6512,6004,5557,9858,8952,8339,4665,4527,4219,5
505031099,Butler - Merriwa - Ridgewood,411,697,988,4185,4168,4147,1573,1590,1618,2597,2582,2607,3438,3506,3597,4762,4897,4968,8500,8239,7929,3405,3489,3605,5
505031100,Carramar,143,365,605,6513,5983,5005,2357,2011,1730,4179,3786,3091,5493,5131,4434,7254,7240,6030,13104,11747,9743,5363,5082,4424,5
505031101,Clarkson,134,327,482,5530,4745,4370,2200,1726,1699,3620,3012,2939,4796,4232,3956,6521,5665,5261,10390,9034,7959,4878,4215,3973,5
505031102,Girrawheen,73,173,301,4936,4559,4140,1637,1694,1568,3089,2872,2585,4211,3837,3546,5440,5374,4906,10033,8915,8032,4293,3874,3583,5
505031103,Madeley - Darch - Landsdale,270,762,1197,6847,5854,5379,2376,2113,2047,4442,3905,3629,6224,5339,4865,8061,7105,6452,13131,10778,9886,6463,5332,4787,5
505031104,Marangaroo,132,356,550,5179,4947,4494,2120,1991,1896,3535,3321,3003,4755,4349,4131,6114,5885,5381,9230,9130,8057,4839,4359,4172,5
505031105,Mindarie - Quinns Rocks - Jindalee,206,604,862,5960,5251,5118,2213,1962,1906,3808,3238,3246,4957,4451,4445,7015,6300,6190,11666,10279,9778,4966,4450,4417,5
505031106,Neerabup National Park,,,,,,,,,,,,,,,,,,,,,,,,,5
505031107,Tapping - Ashby - Sinagra,153,534,814,5971,5070,4904,2040,1212,1582,3738,2755,2793,5198,4250,4014,7007,6089,5892,11723,11008,10218,5128,4267,3996,5
505031108,Wanneroo,292,818,1300,6120,5357,5050,2409,1996,1970,3774,3386,3193,5142,4584,4295,6964,6217,5806,12221,10577,9985,5130,4586,4287,5
505031109,Yanchep,155,357,579,5096,4845,4730,1789,1354,1573,2929,2694,2846,4048,3968,3993,6285,6082,5645,10428,10066,9564,3956,3972,3918,5
506011110,Armadale - Wungong - Brookdale,210,420,667,5329,4869,4512,2139,1723,1586,3458,2915,2742,4482,3962,3747,6094,5500,5148,10470,10242,9309,4400,3973,3734,5
506011111,Ashendon - Lesley,,,,,,,,,,,,,,,,,,,,,,,,,5
506011112,Camillo - Champion Lakes,58,135,217,5871,5187,4749,2142,1704,1647,4142,3331,3201,5713,4705,4303,6982,5981,5607,10054,10213,8900,5842,4733,4254,5
506011113,Forrestdale - Harrisdale - Piara Waters,94,352,673,6429,5529,4917,1485,1411,1388,3380,3051,2874,5015,4768,4210,8005,6561,6046,13998,11776,10034,4925,4800,4145,5
506011114,Kelmscott,189,422,582,5586,4833,4543,1852,1699,1612,3070,2894,2787,4198,4264,3962,5956,5825,5292,12753,9433,9026,4126,4344,4047,5
506011115,Mount Nasura - Mount Richon - Bedfordale,157,374,507,6087,5868,5695,2100,2139,2206,3866,3727,3678,5339,5244,5102,7240,6962,6712,11730,11220,10731,5451,5215,5064,5
506011116,Roleystone,134,261,343,7651,6841,6648,2998,2466,2498,4764,4402,4447,6674,6083,6017,8733,8287,8027,14915,12850,12180,6779,6097,6149,5
506011117,Seville Grove,96,252,471,6089,4948,4381,2279,1708,1525,3718,3255,2762,5236,4402,3786,7316,5972,5248,11605,9328,8538,5389,4430,3776,5
506021118,Belmont - Ascot - Redcliffe,122,362,512,5323,4621,4270,1840,1640,1531,3092,2933,2674,4707,4030,3721,6609,5501,5039,10191,8949,8351,4748,4031,3712,5
506021119,East Victoria Park - Carlisle,178,376,491,4505,4359,4073,1509,1392,1381,2613,2527,2436,3746,3604,3494,5100,5056,4947,9451,9152,8066,3762,3544,3505,5
506021120,Kewdale Commercial,,,,,,,,,,,,,,,,,,,,,,,,,5
506021121,Perth Airport,,,,,,,,,,,,,,,,,,,,,,,,,5
506021122,Rivervale - Kewdale - Cloverdale,242,534,766,4840,4428,3908,1741,1564,1440,2843,2735,2426,4036,3798,3375,5696,5253,4661,9795,8764,7610,4008,3755,3368,5
506021123,Victoria Park - Lathlain - Burswood,115,259,333,4488,4891,4526,1538,1661,1651,2560,2791,2676,3815,3989,3888,5322,5952,5491,9208,10002,8871,3813,3961,3886,5
506031124,Bentley - Wilson - St James,224,,,4180,,,1512,,,2423,,,3339,,,4719,,,8846,,,3326,,,5
506031125,Canning Vale - West,,473,691,,5416,5175,,1780,1809,,3261,3170,,4641,4544,,6628,6255,,10726,10062,,4603,4532,5
506031126,Canning Vale Commercial,,,,,,,,,,,,,,,,,,,,,,,,,5
506031127,Cannington - Queens Park,223,484,700,4214,3964,3708,1414,1219,1271,2554,2303,2226,3566,3199,3084,4877,4534,4291,8582,8535,7668,3587,3178,3082,5
506031128,Parkwood - Ferndale - Lynwood,246,613,846,4833,4138,3846,1747,1571,1558,3225,2649,2548,4141,3688,3328,5815,4957,4484,9149,7804,7293,4096,3656,3317,5
506031129,Riverton - Shelley - Rossmoyne,222,589,757,5315,4753,4471,1914,1722,1615,3304,2898,2801,4534,4109,3890,6289,5704,5343,10434,9309,8682,4510,4093,3865,5
506031130,Welshpool,,,,,,,,,,,,,,,,,,,,,,,,,5
506031131,Willetton,353,946,1235,5352,4749,4444,2209,1948,1820,3693,3195,2952,4797,4229,3981,6268,5544,5210,9744,8806,8258,4801,4217,3972,5
506041132,Beckenham - Kenwick - Langford,227,520,772,4854,4374,4191,1772,1595,1600,3116,2765,2613,4348,3841,3611,5789,5226,4899,9162,8442,8212,4281,3807,3639,5
506041133,Canning Vale - East,392,1059,1485,5529,5451,5136,1859,1864,1915,3421,3415,3218,4751,4812,4483,6742,6642,6098,10817,10506,9968,4747,4828,4473,5
506041134,Gosnells,271,585,951,5062,4673,4051,1910,1685,1451,3224,2963,2437,4505,4044,3384,6164,5574,4779,9428,9099,8185,4436,4059,3337,5
506041135,Huntingdale - Southern River,219,580,915,5869,5216,4912,2235,1838,1774,3774,3329,3128,5151,4789,4354,6980,6336,5900,11121,9790,9406,5140,4804,4345,5
506041136,Maddington - Orange Grove - Martin,172,402,585,5553,5430,4867,1850,1881,1775,3407,3410,3109,4558,4599,4234,6401,6514,5616,11406,10690,9602,4541,4587,4232,5
506041137,Thornlie,509,1062,1449,5069,4534,4244,1958,1847,1743,3237,2956,2792,4435,3991,3731,5954,5358,4959,9730,8503,7988,4412,3982,3712,5
506051138,Forrestfield - Wattle Grove,265,497,707,4615,5010,4548,1427,1577,1587,2468,3008,2867,3629,4186,3961,5654,5960,5490,9896,10274,8811,3629,4185,3964,5
506051139,High Wycombe,149,458,670,6090,4656,4257,2196,1556,1468,3624,2758,2591,5269,4123,3689,7028,5884,5179,12203,8921,8358,5392,4104,3620,5
506051140,Kalamunda - Maida Vale - Gooseberry Hill,356,743,939,6675,5813,5589,2500,2115,2108,4289,3691,3568,5951,5085,4919,7455,6767,6551,13089,11377,10783,5963,5115,4877,5
506051141,Lesmurdie - Bickley - Carmel,222,504,631,6923,6434,6060,2463,2330,2037,4316,4040,3794,6134,5799,5324,7980,7646,7173,13587,12316,11924,6198,5794,5320,5
506061142,Byford,143,336,538,6732,5524,5315,1929,1206,1704,4228,3342,3309,6091,4993,4611,7742,6875,6394,13483,11121,10515,6078,5022,4584,5
506061143,Mundijong,113,238,337,9213,8146,7750,3762,2795,2682,6389,5359,5139,8504,7401,6841,11293,9810,9158,15848,15236,14837,8388,7488,6808,5
506061144,Serpentine - Jarrahdale,68,169,229,7709,6417,6180,2723,2069,2311,4508,3967,3821,6314,5341,5395,9101,7692,7133,15443,12888,12157,6411,5244,5380,5
506071145,Como,120,269,341,4758,4835,4643,1943,1699,1590,3134,2826,2713,4250,3944,3736,5349,5521,5249,9113,10127,9849,4283,3924,3599,5
506071146,Manning - Waterford,142,384,483,5758,5463,5289,2010,1860,1926,3548,3412,3194,4855,4666,4561,6986,6549,6230,11228,10782,10493,4754,4619,4582,5
506071147,South Perth - Kensington,95,266,328,6231,5713,5181,1856,1830,1775,3251,3276,3074,4728,4634,4171,6612,6543,6003,14708,12161,10816,4728,4631,4168,5
507011148,Banjup,225,644,946,7067,5680,5540,2272,1869,2104,4377,3633,3588,6073,5098,4903,8470,6826,6579,14145,10946,10498,5991,5053,4823,5
507011149,Beeliar,74,198,302,6007,5348,5051,1897,1924,1931,3697,3392,3431,5876,4887,4521,7746,6490,6027,10543,9950,9281,5666,5040,4546,5
507011150,Bibra Industrial,,,,,,,,,,,,,,,,,,,,,,,,,5
507011151,Bibra Lake,,,,,,,,,,,,,,,,,,,,,,,,,5
507011152,Coogee,78,207,316,6422,5485,5032,2208,2050,1896,3744,3498,3161,5408,4639,4333,7555,6283,6021,12867,10843,9676,5288,4616,4205,5
507011153,Coolbellup,171,314,413,3790,3636,3542,1161,1068,1087,1869,1876,2004,2776,2924,2969,4192,4465,4476,8806,7806,7139,2738,2902,2908,5
507011154,Hamilton Hill,157,311,411,4224,3966,3792,1226,1211,1289,2244,2450,2270,3704,3546,3167,5221,4604,4347,8599,7952,7838,3905,3494,3111,5
507011155,Henderson,,,,,,,,,,,,,,,,,,,,,,,,,5
507011156,Jandakot,52,128,172,7969,7554,7072,2705,2929,2637,5226,4785,4406,7151,6507,5898,8765,8488,7928,15341,14841,14312,7215,6464,5967,5
